iin_isam_id,logical_group,post_identifier,process_id,ticket_id,pending,naked,acked_with_failures
633597099000E0,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945346,1267,134,4,0,0
633597099000E1,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945339,1267,134,4,0,0
633597099000E5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946753,1267,134,4,0,0
633597099000E6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948429,1267,134,4,0,0
633597099000E7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945347,1267,134,4,0,0
633597099000E8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945341,1267,134,4,0,0
633597099000E9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948430,1267,134,4,0,0
633597099000EA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945343,1267,134,4,0,0
633597099000EB,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1267,134,4,0,0
633597099000EC,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1267,134,4,0,0
633597099000ED,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946754,1267,134,4,0,0
633597099000EE,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945337,1267,134,4,0,0
633597099000EF,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1267,134,4,0,0
633597099000F1,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1267,134,4,0,0
633597099000F2,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1267,134,4,0,0
633597099000F3,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945334,1267,134,4,0,0
633597099000F4,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945335,1267,134,4,0,0
633597099000F5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945336,1267,134,4,0,0
633597099000F6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945338,1267,134,4,0,0
633597099000F7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945331,1267,134,4,0,0
633597099000F8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945328,1267,134,4,0,0
633597099000F9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1267,134,4,0,0
633597099000FA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945330,1267,134,4,0,0
633597099000FC,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945329,1267,134,4,0,0
6335970990005A,Northern - S&B Gate - Group 1,eceliveisas1,1268,135,4,0,0
633597099000D2,Northern - S&B Gate - Group 2,eceliveisas1,1269,136,4,0,0
633597099000D3,Northern - S&B Gate - Group 2,eceliveisas1,1269,136,4,0,0
633597099000CA,Northern - S&B TVM - Group 1,eceliveisas1,1270,137,4,0,0
633597099000AF,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B0,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B1,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B2,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B3,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B4,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
633597099000B5,Northern - VIX PVAL - Group 1,eceliveisas1,1271,138,4,0,0
63359709900003,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1272,139,4,0,0
63359709900004,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1272,139,4,0,0
63359709900005,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1272,139,4,0,0
63359709900040,Northern - Cubic ATG - Group 2,000142-944061,1273,140,4,0,0
63359709900041,Northern - Cubic ATG - Group 2,eceliveisas1,1273,140,4,0,0
63359709900047,Northern - Cubic PVAL - Group 1,000121-16ce69,1274,141,4,0,0
63359709900083,Northern - Fujitsu STAR Mobile - Staging - Group 1,eceliveisas1,1275,142,4,0,0
63359709900084,Northern - Fujitsu STAR Mobile - Staging - Group 1,eceliveisas1,1275,142,4,0,0
63359709900089,Northern - Fujitsu STAR Mobile - Staging - Group 1,000142-948306,1275,142,4,0,0
633597099000DA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945348,1276,143,4,0,0
633597099000DB,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945340,1276,143,4,0,0
633597099000DC,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945345,1276,143,4,0,0
633597099000DF,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945333,1276,143,4,0,0
633597099000E0,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945346,1276,143,4,0,0
633597099000E1,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945339,1276,143,4,0,0
633597099000E5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946753,1276,143,4,0,0
633597099000E6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948429,1276,143,4,0,0
633597099000E7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945347,1276,143,4,0,0
633597099000E8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945341,1276,143,4,0,0
633597099000E9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948430,1276,143,4,0,0
633597099000EA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945343,1276,143,4,0,0
633597099000EB,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1276,143,4,0,0
633597099000EC,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1276,143,4,0,0
633597099000ED,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946754,1276,143,4,0,0
633597099000EE,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945337,1276,143,4,0,0
633597099000EF,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1276,143,4,0,0
633597099000F1,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1276,143,4,0,0
633597099000F2,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1276,143,4,0,0
633597099000F3,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945334,1276,143,4,0,0
633597099000F4,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945335,1276,143,4,0,0
633597099000F5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945336,1276,143,4,0,0
633597099000F6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945338,1276,143,4,0,0
633597099000F7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945331,1276,143,4,0,0
633597099000F8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945328,1276,143,4,0,0
633597099000F9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1276,143,4,0,0
633597099000FA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945330,1276,143,4,0,0
633597099000FC,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945329,1276,143,4,0,0
6335970990005A,Northern - S&B Gate - Group 1,eceliveisas1,1277,144,4,0,0
633597099000D2,Northern - S&B Gate - Group 2,eceliveisas1,1278,145,4,0,0
633597099000D3,Northern - S&B Gate - Group 2,eceliveisas1,1278,145,4,0,0
633597099000CA,Northern - S&B TVM - Group 1,eceliveisas1,1279,146,4,0,0
633597099000AF,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B0,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B1,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B2,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B3,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B4,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
633597099000B5,Northern - VIX PVAL - Group 1,eceliveisas1,1280,147,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1294,148,31,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1295,149,31,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1296,150,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1297,151,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1298,152,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1299,153,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1300,154,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1301,155,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1302,156,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1303,157,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1304,158,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1305,159,4,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1306,160,4,0,0
6335970990005A,Northern - S&B Gate - Group 1,eceliveisas1,1454,,1,0,0
63359709900003,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1455,,1,0,0
63359709900004,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1455,,1,0,0
63359709900005,Northern - Cubic ATG - Staging - Group 1,eceliveisas1,1455,,1,0,0
633597099000DA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945348,1456,,1,0,0
633597099000DB,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945340,1456,,1,0,0
633597099000DC,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945345,1456,,1,0,0
633597099000DF,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945333,1456,,1,0,0
633597099000E0,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945346,1456,,1,0,0
633597099000E1,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945339,1456,,1,0,0
633597099000E5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946753,1456,,1,0,0
633597099000E6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948429,1456,,1,0,0
633597099000E7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945347,1456,,1,0,0
633597099000E8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945341,1456,,1,0,0
633597099000E9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-948430,1456,,1,0,0
633597099000EA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945343,1456,,1,0,0
633597099000EB,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1456,,1,0,0
633597099000EC,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1456,,1,0,0
633597099000ED,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-946754,1456,,1,0,0
633597099000EE,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945337,1456,,1,0,0
633597099000EF,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1456,,1,0,0
633597099000F1,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1456,,1,0,0
633597099000F2,Northern - Fujitsu STAR Mobile - Staging - Group 2,eceliveisas1,1456,,1,0,0
633597099000F3,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945334,1456,,1,0,0
633597099000F4,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945335,1456,,1,0,0
633597099000F5,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945336,1456,,1,0,0
633597099000F6,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945338,1456,,1,0,0
633597099000F7,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945331,1456,,1,0,0
633597099000F8,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945328,1456,,1,0,0
633597099000F9,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-942534,1456,,1,0,0
633597099000FA,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945330,1456,,1,0,0
633597099000FC,Northern - Fujitsu STAR Mobile - Staging - Group 2,000142-945329,1456,,1,0,0
633597099000AF,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B0,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B1,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B2,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B3,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B4,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
633597099000B5,Northern - VIX PVAL - Group 1,eceliveisas1,1457,,1,0,0
63359709900047,Northern - Cubic PVAL - Group 1,000121-16ce69,1474,,1,0,0
63359709900040,Northern - Cubic ATG - Group 2,000142-944061,1494,,1,0,0
63359709900041,Northern - Cubic ATG - Group 2,eceliveisas1,1494,,1,0,0
63359709900083,Northern - Fujitsu STAR Mobile - Staging - Group 1,eceliveisas1,1514,,1,0,0
63359709900084,Northern - Fujitsu STAR Mobile - Staging - Group 1,eceliveisas1,1514,,1,0,0
63359709900089,Northern - Fujitsu STAR Mobile - Staging - Group 1,000142-948306,1514,,1,0,0
633597099000D2,Northern - S&B Gate - Group 2,eceliveisas1,1515,,1,0,0
633597099000D3,Northern - S&B Gate - Group 2,eceliveisas1,1515,,1,0,0
633597099000CA,Northern - S&B TVM - Group 1,eceliveisas1,1516,,1,0,0
6335970990003F,Northern - S&B ATG - Group 1,000142-944061,1554,,1,0,0
6335970990011A,Northern - S&B Gate - Group 3,eceliveisas1,1574,,1,0,0
63359708780004,RSP - SBS OID 271 - Group A,000130000007,82,28,19,0,0
63359708780005,RSP - SBS OID 271 - Group A,Dummy SBS,82,28,0,0,2
63359708780004,RSP - SBS OID 271 - Group A,000130000007,84,30,9,0,0
63359708780005,RSP - SBS OID 271 - Group A,Dummy SBS,84,30,0,0,6
63359708780004,RSP - SBS OID 271 - Group A,000130000007,85,31,6,0,0
63359708780005,RSP - SBS OID 271 - Group A,Dummy SBS,85,31,0,0,1
63359708780003,RSP - SBS OID 271 - Group A,000130000007,205,78,2,0,0
63359708780004,RSP - SBS OID 271 - Group A,000130000007,205,78,2,0,0
6335970878001A,RSP - SBS OID 271 - Group A,000130000007,205,78,2,0,0
63359708780003,RSP - SBS OID 271 - Group A,000130000007,221,79,2,0,0
63359708780004,RSP - SBS OID 271 - Group A,000130000007,221,79,2,0,0
6335970878001A,RSP - SBS OID 271 - Group A,000130000007,221,79,2,0,0
63359708280001,RSP Primary,,246,84,0,0,1
63359707C0024D,RSP - ESP Systex SBS - Group A,,342,1,14,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,343,2,6,0,0
63359709300002,RSTL HSAM Group,,923,3,0,0,1
63359707C0024D,RSP - ESP Systex SBS - Group A,,1837,12,3,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,3941,2,3,0,0
63359707C0024E,RSP - ESP Systex SBS - Group A,000104-Q5WpE5,3941,2,0,0,2
63359707C003A2,RSP - ESP Systex SBS - Group B,eceliveisas1,3942,3,3,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,4921,26,5,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,7289,14,72,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,7345,15,8,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7378,1,32,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7403,16,74,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,7420,17,8,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7421,17,8,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7776,18,5,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7779,19,5,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,7780,20,5,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,8313,22,27,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,8315,22,27,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,8317,23,8,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,8318,24,8,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,8319,25,8,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,8320,26,8,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,10973,30,6,0,0
63359708280002,RSP - Fulfilment - Group 2,eceliveisas1,11113,,1,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,12467,5,58,0,0
63359707C0024E,RSP - ESP Systex SBS - Group A,000104-Q5WpE5,12467,5,0,0,13
63359707C0024D,RSP - ESP Systex SBS - Group A,,12710,6,5,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,12922,10,8,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,12923,11,8,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,13002,12,8,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,13003,13,23,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,14702,5,7,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,14705,8,7,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,14705,8,7,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,14705,8,7,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,14705,8,7,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,14706,9,7,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,14709,12,27,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,14714,17,27,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,14714,17,27,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,14714,17,27,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,14714,17,27,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,14715,18,84,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,14990,3,2,0,0
63359707C003A2,RSP - ESP Systex SBS - Group B,eceliveisas1,14991,4,2,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,14994,7,2,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,14994,7,2,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,14994,7,2,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,14994,7,2,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,14995,8,2,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,16297,20,9,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,16298,21,9,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,17329,3,21,0,0
63359707C0024E,RSP - ESP Systex SBS - Group A,000104-Q5WpE5,17329,3,0,0,20
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,17330,4,21,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,17729,7,17,0,0
63359707C0024E,RSP - ESP Systex SBS - Group A,000104-Q5WpE5,17729,7,0,0,16
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,17730,8,17,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,17733,11,5,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,17734,12,5,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,18054,15,17,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,18054,15,17,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,18054,15,17,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,18054,15,17,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,18058,19,27,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,18058,19,27,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,18058,19,27,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,18058,19,27,0,0
63359707C003A2,RSP - ESP Systex SBS - Group B,eceliveisas1,18065,23,21,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,18267,29,2,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,18267,29,2,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,18267,29,2,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,18267,29,2,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,18268,30,21,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,18268,30,21,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,18268,30,21,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,18268,30,21,0,0
63359707C00FCC,RSP - SBS OID 248 - Group B,Dummy SBS,20414,3,0,0,82
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,20414,3,83,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,20414,3,83,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,20414,3,83,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,20414,3,83,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,20416,5,83,0,0
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,20417,6,83,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,20439,12,53,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,20439,12,53,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,20439,12,53,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,20439,12,53,0,0
63359707C0024D,RSP - ESP Systex SBS - Group A,,20441,14,53,0,0
63359707C0024E,RSP - ESP Systex SBS - Group A,000104-Q5WpE5,20441,14,0,0,52
63359707C0024F,RSP - ESP Systex SBS - Group A,Dummy SBS,20441,14,0,0,29
63359707C003FA,RSP - SW SBS - Group A,Dummy SBS,20442,15,53,0,0
63359707C00FCD,RSP - SBS OID 248 - Group B,eceliveisas3,20448,21,53,0,0
63359707C00FCE,RSP - SBS OID 248 - Group B,eceliveisas3,20448,21,53,0,0
63359707C00FCF,RSP - SBS OID 248 - Group B,eceliveisas3,20448,21,53,0,0
63359707C00FD0,RSP - SBS OID 248 - Group B,eceliveisas3,20448,21,53,0,0
